-2,19,-25
1,-7,36
33,-41,1
12,-36,32
-40,56,-25
-10,29,-31
1,26,-27
1,-35,38
35,-40,-7
10,-22,43
-27,47,-39
-7,33,-15
6,13,-34
-16,12,38
42,-51,10
19,-42,15
-29,42,4
-19,31,-43
6,14,-23
-5,9,6
43,-44,16
11,-40,40
-28,45,-36
-20,35,-26
-13,28,-10
-4,-3,33
47,-45,-7
29,-38,21
-54,80,-5
-10,13,-32
-4,13,-29
3,11,0
36,-40,29
33,-40,22
-56,37,13
-14,24,-20
-3,16,-19
-2,11,-10
19,-20,9
41,-43,7
-26,0,21
-13,7,-31
-4,10,-25
-3,13,-18
6,-6,22
33,-34,10
7,-33,31
-23,33,-17
-16,21,-31
-4,23,-20
0,16,-17
20,-40,22
28,-27,-6
-31,6,34
-17,30,-5
-6,20,-36
0,18,-16
-6,9,22
40,-53,12
-5,-19,46
-19,19,-52
-14,32,-25
6,17,-24
-3,-4,20
24,-35,8
25,-38,13
-33,34,-1
-25,43,0
0,22,-25
-2,11,-11
25,-40,28
33,-41,6
-44,42,-7
-29,46,-21
0,21,-27
-14,12,-4
40,-49,35
30,-37,13
-30,36,-26
-21,24,-34
-8,26,-21
0,6,12
25,-37,2
31,-40,27
-54,40,-11
-19,29,-21
-17,3,22
0,14,7
33,-45,18
27,-46,19
-43,72,-19
-19,36,-31
-4,23,-19
-4,-8,28
30,-32,-12
28,-21,13
-54,15,27
-16,29,-25
3,20,-30
1,14,-15
10,-24,35
37,-45,3
-19,-4,18
-26,47,-31
10,23,-30
-1,19,-21
5,-48,5
34,-34,17
-39,24,5
-19,29,-23
3,15,-29
-5,15,-9
19,-35,40
43,-40,5
-43,3,25
-17,36,-41
3,21,-37
-3,24,-10
18,-45,18
33,-47,26
-52,45,-4
-16,34,-14
0,20,-22
-5,25,0
17,-50,41
38,-47,6
-35,4,23
-5,17,-46
0,20,-22
-3,18,-9
-3,-5,22
49,-50,10
-11,-19,33
-17,40,-50
-2,22,-21
-7,21,-10
0,8,15
48,-58,22
-7,-25,27
-21,35,-37
2,18,-28
-5,22,-16
-8,19,6
34,-55,-1
16,-45,5
-30,48,17
-15,33,-20
6,16,-31
1,19,-30
-5,-24,65
33,-51,-11
3,-39,26
-20,55,-17
-3,27,-27
9,14,-26
-16,25,20
28,-53,18
28,-47,6
-41,43,-1
-15,33,-22
7,27,-27
-15,21,-4
20,-46,19
44,-60,17
-49,70,-9
-19,38,-17
9,21,-34
-1,25,-11
4,-44,58
46,-60,-1
-30,-2,35
-21,51,-13
7,24,-40
-4,24,-20
-12,0,25
44,-62,-17
8,-35,38
-39,42,1
-5,36,-35
5,24,-18
-14,29,6
28,-59,16
36,-45,0
-58,26,17
-5,28,-24
1,24,-24
-9,23,-6
0,-21,32
36,-41,-2
3,-35,34
-27,46,-30
-10,38,-17
-2,28,-20
-20,5,11
42,-51,-9
15,-37,26
-31,29,-9
-18,37,-29
-11,36,-15
-10,-8,18
45,-39,5
8,-36,19
-27,24,-6
-20,43,-22
2,30,-9
-19,30,4
56,-68,31
16,-38,13
-49,70,1
-12,38,-19
0,20,-25
0,15,-4
19,-54,10
38,-47,-13
-44,1,21
-5,38,-51
16,-53,1
1,19,-19
-6,-31,34
44,-51,-8
-16,-14,24
-15,46,-45
-7,28,-26
2,22,-17
-11,7,-9
34,-41,7
5,-49,47
-30,48,-16
-8,28,-30
7,23,-24
-21,22,-23
34,-45,20
19,-54,18
-38,40,-11
-11,44,-7
5,35,-22
-23,17,-2
41,-54,12
23,-44,40
-41,49,-39
-17,33,-23
-2,20,-9
-1,11,-4
23,-28,9
42,-38,8
-35,2,51
-11,21,-50
-6,23,-29
-9,11,-22
9,-15,16
55,-45,5
4,-15,21
-41,25,-9
-14,26,-11
-8,19,-15
-11,9,-9
19,-17,33
49,-29,-15
-13,-15,29
-12,20,-29
-11,18,-15
-6,11,-27
-17,9,32
50,-47,6
24,-33,27
-40,38,-5
-18,37,-25
-5,23,-22
-7,8,0
44,-47,16
36,-39,33
-34,22,-6
-33,47,-33
-14,39,-25
2,10,21
41,-65,20
16,-35,18
-28,47,-15
-23,35,-17
-9,20,-29
2,16,15
30,-45,17
39,-31,-15
-36,5,34
-28,44,-9
-4,28,-33
-5,16,-17
9,-31,33
42,-42,-14
2,-26,31
-30,27,-15
-26,36,-27
-7,27,-22
-9,5,13
56,-54,11
18,-40,28
-38,35,-26
-11,36,-23
-8,24,-22
-9,4,20
49,-48,13
32,-35,22
-50,26,3
-19,36,-21
-10,29,-16
-10,6,18
56,-54,11
6,-18,26
-23,42,-31
-16,20,-38
-10,20,-20
-10,-4,40
47,-47,-1
22,-29,13
-20,36,-7
-27,16,-37
-4,15,-28
-9,11,30
47,-53,6
28,-38,7
-31,39,-5
-21,22,-28
-3,23,-24
-22,26,24
52,-63,14
41,-32,6
-41,24,6
-30,32,-16
2,18,-41
-10,20,-19
14,-49,68
50,-40,-18
-24,-5,57
-29,31,-15
-6,22,-37
-4,11,-34
6,-34,58
38,-28,-30
14,-34,34
-35,27,-12
-16,29,-34
-9,23,-21
-4,-1,26
50,-52,0
7,-31,53
-25,25,-16
-12,25,-44
-177,158,-56
18,-32,35
51,-44,-18
-38,9,47
-23,17,-23
-2,23,-36
-7,21,-9
5,-29,39
48,-42,-14
-22,-15,45
-37,29,-26
-5,21,-36
-5,17,-19
-5,-8,42
51,-46,-5
16,-32,31
-35,34,-22
-13,24,-33
-4,21,-15
-9,-7,38
63,-47,-3
9,-21,31
-35,38,-10
-14,29,-30
-3,14,-31
0,1,32
40,-44,21
40,-26,-17
-51,2,48
-27,38,-32
0,21,-38
-8,17,-16
60,-61,52
42,-38,10
-54,24,27
-16,30,-35
-5,18,-36
-13,15,10
47,-54,54
35,-23,-37
-24,-19,65
-36,37,-15
-7,23,-45
-16,18,-18
17,-46,61
51,-31,-29
-3,-24,44
-38,38,-16
-1,20,-49
-8,18,-28
1,-31,70
38,-34,-31
23,-40,16
-48,42,10
-21,37,-38
-1,21,-34
-20,5,36
55,-53,0
36,-31,-2
-41,38,0
-18,26,-36
-5,21,-28
-8,10,26
43,-50,12
39,-26,-45
-36,11,53
-28,40,-34
-3,23,-48
-26,16,13
49,-36,21
31,-41,5
-36,45,-37
-16,15,-34
0,19,-32
-5,-18,49
57,-35,5
-36,4,33
-37,28,-17
-2,26,-24
-10,1,18
55,-48,38
-27,10,12
-25,15,-25
-3,22,-26
-8,18,-5
38,-45,37
43,-35,-15
-51,20,41
-25,33,-30
-4,20,-29
-15,28,-26
27,-46,15
39,-22,-40
-45,7,50
-38,43,-2
-1,26,-35
-11,22,-11
50,-50,35
40,-42,-2
-38,41,-15
-13,25,-33
-6,23,-25
-27,17,11
38,-26,-16
21,-40,54
-19,21,-26
-19,27,-46
-11,19,-12
17,-27,32
40,-23,-18
-18,-15,42
-34,25,-12
-14,28,-35
-9,11,5
32,-42,21
31,-10,-19
-11,-28,55
-39,37,-25
-16,16,-46
-5,13,-8
17,-27,46
39,-21,-22
-11,-20,28
-21,6,-17
-13,27,-30
-7,15,-23
6,0,27
45,-45,7
23,-34,19
-44,32,-4
-321,142,168
-6,18,-13
6,-14,14
57,-52,22
-28,28,-17
-30,33,-17
-6,29,-21
-8,-9,14
49,-50,7
-35,20,2
-29,34,-24
-9,25,-21
-4,3,12
43,-50,26
-40,25,-8
-22,25,-30
-5,19,-12
-3,-3,24
48,-37,-2
20,-32,23
-3,31,-55
-25,26,-29
-10,15,-11
7,-14,15
57,-37,8
-18,-27,48
-39,41,-30
0,17,-45
-10,20,-29
1,-15,54
60,-51,-13
-1,-34,48
-29,29,7
-21,27,-44
-6,17,-28
22,-40,65
65,-42,-16
-28,1,30
-33,31,-3
-20,28,-34
-8,23,-20
21,-38,28
51,-33,-12
-23,-3,26
-38,28,-28
-16,30,-25
-6,17,-17
29,-40,37
50,-29,-5
-33,10,28
-42,29,-11
-12,27,-42
-12,17,-17
23,-41,52
70,-53,-14
-44,28,20
-55,49,-2
-10,23,-31
-15,21,5
44,-66,51
46,-22,-30
-40,2,62
-22,21,-31
-2,22,-33
-22,22,-4
6,-23,33
62,-32,-13
-7,-28,31
-41,23,-5
-6,26,-39
-11,19,-23
0,1,32
63,-52,1
14,-35,15
-39,32,6
-16,31,-24
-10,19,-23
-1,11,-5
36,-52,26
23,-24,-24
-13,3,37
-27,31,-27
-14,23,-30
-7,16,-16
-6,-3,36
47,-46,0
22,-31,7
-32,30,4
-17,33,-32
-3,23,-20
-12,-3,31
58,-50,3
1,-16,16
-21,29,-24
-12,28,-29
-8,24,-12
1,-31,27
47,-33,-8
6,-27,27
-34,31,-4
-19,25,-42
-12,19,-18
1,-15,49
36,-31,1
36,-14,-8
-29,7,8
-30,18,-12
-8,25,-30
-16,14,-5
35,-36,21
38,-35,4
-48,19,33
-33,28,-18
-8,19,-34
-4,-2,6
52,-34,25
-8,1,25
-29,22,-20
-17,28,-19
-10,16,-5
38,-46,38
25,-8,-51
16,-33,33
-48,47,-18
0,33,-46
31,-30,-67
-24,44,75
-8,2,10
-22,17,39
-8,-7,-41
23,-12,-17
14,-14,-12
10,-8,-70
-8,23,104
-12,0,-9
-21,19,39
-1,-9,-36
18,-10,-17
32,-18,-28
-49,16,-38
8,19,67
-18,11,11
-23,8,4
20,-19,-34
11,-3,-7
25,-26,-55
-24,44,56
-1,20,11
-25,13,39
-2,-11,-43
20,-12,-13
31,-26,-44
-25,41,21
8,12,36
-16,18,28
-27,0,-25
26,-21,-25
24,-22,-16
-16,-13,-50
0,32,65
-12,15,27
-39,25,15
27,-21,-61
16,-22,-10
28,-12,-40
-28,27,-2
0,0,61
-34,12,36
-14,-7,-35
29,-26,-21
5,-1,-2
34,-26,-78
-23,37,67
-5,17,5
-21,26,31
0,-32,-45
7,-12,-4
36,-28,-37
-30,52,-3
7,11,50
-10,5,-1
-27,35,28
28,-23,-52
2,-7,-1
35,-35,-65
-35,49,62
2,10,0
-4,16,20
-24,29,6
22,-21,-42
33,-26,-31
-60,16,-22
8,6,50
-5,15,-7
-21,13,42
-3,-9,-39
31,-22,-24
-2,-25,-101
1,-20,90
-13,3,-7
-8,11,29
-18,3,-19
19,-19,-24
61,-21,-61
-36,66,43
-7,10,0
-8,16,29
-24,7,-16
24,-14,-25
41,-23,-29
-69,35,15
1,29,25
-11,17,2
-15,0,-10
15,-9,-18
40,-12,-30
-66,24,-53
10,19,69
-18,17,0
-18,9,-6
18,-15,-23
39,-29,-43
-59,32,26
8,13,32
-15,14,15
-22,11,-5
20,-13,-31
32,-25,-24
-55,32,-53
25,43,51
-12,16,7
-21,13,7
12,-22,-31
48,-29,-40
-66,38,35
-4,30,29
-8,8,-7
-6,2,-12
19,-6,-16
50,-31,-43
-58,58,36
-8,23,2
1,6,-15
1,0,-14
10,-4,-11
31,-22,-25
3,23,-23
-38,28,41
15,-8,-46
7,-4,-9
1,7,-3
17,-5,-9
6,-32,-88
-21,25,122
-22,-16,-58
14,-12,-8
3,4,-5
1,1,-4
40,-29,-35
-71,42,42
-34,36,23
8,-5,-37
10,-9,-14
0,3,-3
31,-29,-34
-44,18,-10
-27,36,88
-5,1,-52
12,-7,-15
2,-1,-3
9,-2,-6
27,-41,-81
-24,15,112
-33,6,-15
-2,-4,-6
9,-11,-14
5,-6,-7
37,-36,-45
-29,61,47
-24,24,17
-7,4,-13
2,-3,-17
5,-10,-9
11,-7,-7
9,-34,-86
-23,14,119
-28,2,-34
10,-17,-12
4,-3,-4
11,-7,-11
4,-35,-79
-23,17,118
-31,9,-35
22,-19,-21
1,0,-2
9,-8,-9
20,-32,-69
-34,5,109
-28,24,-31
21,-33,-30
-2,9,0
11,-11,-10
19,-22,-76
-34,1,102
-45,29,-25
31,-22,-29
7,-3,-7
49,-31,-64
-25,41,76
-28,32,24
-1,-19,-31
21,-16,-15
23,-26,-21
-70,41,-34
-16,31,67
-12,9,-39
19,-17,-26
6,0,-3
34,-29,-62
-18,58,54
-25,35,35
-5,-16,-35
16,-4,-17
10,-5,-7
17,-42,-88
-27,-19,99
-30,24,1
-3,-17,-23
17,-4,-15
8,-9,-8
14,-37,-97
-15,13,102
-36,14,-13
10,-22,-27
6,0,-2
1,2,-4
28,-13,-17
-44,29,-61
-12,20,101
-22,15,-43
20,-17,-25
11,-2,-8
25,-25,-54
-20,33,55
-49,32,46
8,-23,-51
9,-7,-11
11,-6,-8
18,-31,-93
-8,23,89
-30,10,3
-9,-6,-14
15,-13,-18
10,-11,-8
12,-24,-107
-12,0,101
-36,30,0
1,-21,-32
12,-3,-8
10,-17,-10
-10,-14,-97
-6,10,95
-33,33,-8
6,-18,-34
11,-8,-6
32,-29,-32
-56,43,-32
-10,11,91
-29,20,-36
19,-15,-28
9,-6,-7
47,-27,-35
-58,26,33
-10,38,43
-15,15,-19
11,-15,-29
14,-5,-8
19,68,17
1,51,79
-8,30,-7
-18,24,15
19,-18,-47
24,-26,-22
-5,-3,-62
1,26,96
-30,31,2
-2,-7,-29
36,-18,-20
16,-24,-61
-18,47,89
-38,28,16
18,-20,-46
26,-33,-24
-52,4,-44
-28,21,114
-16,-3,-62
21,-13,-14
49,-32,-47
-45,27,57
-13,7,49
-27,14,1
8,-7,-35
24,-11,-15
14,-43,-93
-18,22,89
-18,36,1
-14,1,-13
26,-21,-28
39,-40,-51
-64,38,48
6,20,43
-16,27,6
-5,-7,-27
40,-28,-34
-27,14,-87
2,20,76
-25,12,0
-6,-10,-19
31,-16,-26
4,-19,-70
0,21,87
-17,21,-7
-29,21,26
26,-21,-50
40,-27,-49
-49,26,53
-41,27,72
23,-19,-67
30,-54,-65
0,42,77
-16,10,-4
-14,16,10
25,-22,-43
15,-36,-78
-1,59,96
-28,18,11
11,-10,-32
49,-54,-66
-4,31,97
-17,19,26
-21,3,-20
20,-24,-27
6,-7,-8
34,-32,-75
23,19,96
-25,28,13
-16,-3,-14
21,-14,-28
24,-16,-20
-9,-15,-69
29,29,91
-19,17,-17
-21,12,24
8,-9,-36
28,-23,-21
8,-24,-65
9,38,101
-34,8,7
-3,-11,-22
35,-21,-35
-53,11,-26
5,17,52
-12,15,4
-13,5,-3
22,-12,-30
34,-27,-44
-30,27,73
-8,11,22
-17,6,13
-17,-16,-14
20,-12,-19
48,-44,-70
-9,42,85
-5,20,17
-17,22,19
0,-9,-38
19,-19,-15
53,-39,-71
1,45,78
-20,23,26
-15,0,-15
12,-10,-26
18,-16,-14
2,-30,-86
-1,56,83
-20,19,4
-19,0,0
11,-11,-23
23,-5,-14
29,-40,-62
11,56,86
-15,26,5
-11,10,-3
7,-14,-26
26,-25,-23
-23,5,-86
-4,5,97
-27,18,9
-14,-3,-16
25,-21,-25
19,-36,-73
38,42,94
-14,30,-6
-11,11,-2
12,-17,-29
30,-29,-25
-15,4,-77
24,17,98
-31,24,-4
246,-190,43
16,-13,-19
35,-25,-29
-66,31,-53
-2,16,90
-23,9,-25
3,-15,-23
26,-13,-15
18,-40,-76
18,40,86
-32,29,15
-6,-5,-25
35,-26,-30
14,-27,-77
19,40,98
-35,32,-8
26,-10,-36
46,-32,-41
-68,64,-8
-2,-9,51
-20,15,0
-14,0,-11
26,-26,-26
19,-23,-73
20,33,85
-26,31,10
-10,-7,-24
40,-25,-36
-18,-1,-84
7,30,101
-31,19,-8
-14,0,-10
24,-23,-25
27,-33,-59
-23,2,104
-29,26,43
-13,-10,-28
34,-43,-36
-23,1,-78
28,27,84
-15,9,-21
-10,1,15
-30,2,-1
44,-10,-42
23,-48,-88
30,70,86
-19,24,-12
-16,12,32
-2,-8,-38
41,-20,-31
-23,3,-83
13,46,74
-6,15,-26
-25,12,18
15,-17,-32
35,-23,-32
-31,44,-55
21,13,79
-43,21,12
8,0,-40
45,-41,-45
-70,44,17
26,-2,48
-27,25,22
-15,-3,-33
42,-24,-39
-27,-1,-73
48,-19,69
-13,23,-8
-18,23,27
-5,-10,-30
36,-39,-29
-8,18,-78
29,32,87
-22,19,-10
-24,6,23
3,-12,-35
45,-20,-36
-30,21,-68
29,48,78
-22,7,-18
-18,2,5
18,-6,-28
37,-43,-49
-53,34,85
-13,10,37
-25,8,8
0,-8,-29
41,-49,-36
-59,48,-31
16,8,84
-35,19,7
3,-5,-34
35,-51,-37
-63,58,-2
-12,9,78
-27,6,-21
7,-15,-28
47,-22,-37
-68,66,-22
3,-7,83
-28,28,12
-5,-6,-32
32,-47,-33
-25,31,-40
8,20,83
-39,38,11
9,-13,-46
43,-42,-51
-61,38,54
-18,-6,82
-30,14,-26
21,-22,-34
18,-16,-21
-2,-15,-73
68,10,76
-38,38,5
-18,-7,-21
31,-40,-24
30,-27,-53
-56,28,78
-19,18,48
-22,13,-10
16,-15,-37
35,-24,-27
-20,3,-74
40,14,84
-29,20,10
-21,1,-12
20,-9,-28
37,-30,-36
-56,54,-40
83,-221,249
-25,20,0
-1,-16,-32
44,-40,-48
-74,56,11
8,7,55
-24,7,5
-33,2,13
41,-35,-66
22,-25,-56
-23,5,85
-11,6,36
-22,19,15
-12,-13,-29
47,-28,-41
-35,17,-68
17,10,84
-20,13,-6
-24,15,36
17,-19,-50
40,-44,-69
-3,3,109
-11,3,-7
-16,25,48
-16,11,-39
52,-42,-36
-3,-9,-81
36,33,94
-21,16,-30
-22,20,39
15,-26,-48
45,-40,-59
-60,42,75
-6,3,30
-21,24,27
-8,-19,-44
54,-41,-46
-54,62,-34
1,-11,67
-26,32,25
-23,0,-27
43,-52,-41
-11,12,-73
36,23,84
-49,37,-6
5,-27,-40
35,-17,-24
-17,-4,-90
-1,2,89
-27,26,26
-5,-4,-33
59,-45,-47
-69,67,-49
9,-14,69
-31,35,14
-7,-16,-35
63,-71,-57
-70,61,38
29,-2,34
-25,29,23
-20,-8,-35
23,-30,-21
43,-21,-32
-94,74,-5
-10,-8,73
-25,28,0
-7,-13,-29
35,-25,-28
-22,-15,-108
9,5,92
-17,18,-12
-18,16,31
-1,-17,-37
42,-32,-32
-36,25,-78
9,15,84
-31,19,10
-5,-3,-30
35,-35,-30
-16,-4,-83
30,44,99
-24,15,-16
-21,5,9
28,-16,-36
45,-43,-67
-11,2,88
6,14,11
-4,34,18
-21,5,-23
53,-31,-39
2,-16,-85
-4,5,105
-22,11,-8
-23,22,32
9,-24,-45
46,-47,-48
-76,59,29
7,8,34
-19,31,17
-4,-12,-43
48,-43,-38
-49,54,-58
-9,3,99
-35,18,-33
17,-25,-30
44,-40,-48
-61,35,70
-19,8,34
-18,30,-2
14,-30,-44
4,-3,-3
63,-45,-84
26,30,94
-15,39,40
-19,4,-26
22,-20,-34
34,-47,-59
-42,29,93
-18,23,35
-20,9,-13
37,-50,-54
-23,23,-72
28,26,80
-28,38,15
-12,-17,-33
52,-44,-41
-36,51,-50
7,7,89
-38,38,-6
5,-7,-38
17,-9,-12
-150,-2,-56
0,55,30
-19,11,87
-27,21,-37
25,-35,-27
11,-24,-11
2,-26,-95
15,36,92
-31,33,-14
-19,-12,-7
27,-27,-24
45,-41,-73
50,40,84
-16,38,6
-24,-3,-5
18,-17,-40
28,-16,-18
-2,-15,-82
12,26,108
-34,33,5
-6,-5,-23
14,-14,-18
15,-19,-12
5,-23,-87
35,42,105
-46,33,17
-3,-14,-32
18,-30,-17
8,-16,-7
13,-24,-81
54,35,92
-41,35,12
-3,-8,-24
18,-10,-29
5,-9,-7
27,-32,-58
0,38,97
-27,34,44
-16,-9,-30
27,-44,-29
14,-13,-10
0,-27,-76
38,38,87
-29,27,10
-2,4,-20
2,-22,-22
51,-33,-26
-54,37,-70
0,-10,101
-31,17,5
-16,-8,-21
29,-33,-27
28,-30,-42
-67,41,12
4,-9,83
-29,35,18
-19,-3,-32
39,-52,-26
6,4,-66
7,36,80
-39,28,27
-13,-3,-40
26,-9,-14
18,-17,-13
4,-27,-71
15,21,101
-30,46,0
-7,-17,-26
24,-22,-15
30,-20,-22
-19,6,-69
12,9,107
-34,23,6
-12,-8,-21
30,-28,-24
17,-13,-10
8,-22,-63
51,11,69
-30,27,31
-16,2,-27
27,-40,-39
8,-7,-8
24,-22,-56
-28,23,107
-10,19,52
-26,16,-31
17,-31,-40
10,-13,-10
15,-15,-62
54,0,74
-32,28,46
-18,4,-37
30,-37,-31
19,-20,-12
2,1,-72
52,21,65
-28,29,31
-16,5,-24
23,-15,-31
17,-15,-11
25,-48,-97
21,52,122
-43,22,-11
0,-17,-19
17,-19,-18
23,-23,-21
-8,-3,-75
-34,2,122
-21,22,-45
16,-16,-21
10,-7,-8
34,-25,-47
-62,43,54
-26,31,40
-9,3,-30
17,-15,-25
17,-14,-10
24,-27,-53
-43,31,80
-20,36,30
-7,5,-24
20,-13,-29
5,-4,-4
40,-29,-40
-44,45,-48
0,15,95
-30,33,-27
10,-12,-26
56,-35,-39
-53,28,-85
1,11,119
-31,30,-37
-53,75,-72
33,-29,-22
0,-13,-81
10,22,108
-40,26,1
-6,-10,-25
29,-20,-26
32,-31,-40
-73,58,24
-12,21,70
-18,13,-25
23,-20,-34
13,-13,-9
17,-30,-70
34,16,110
-42,28,25
-17,-9,-25
25,-15,-30
17,-3,-11
35,-63,-92
20,45,79
20,0,23
4,10,3
7,-2,-31
-13,-10,-13
-10,-9,1
-4,0,7
6,9,4
9,6,21
8,5,-18
-5,-5,-14
-5,-5,-19
-6,-13,-6
-5,0,7
11,9,10
9,9,6
9,-22,214
0,-10,-19
-11,-7,-7
-12,-11,-5
0,1,14
10,8,6
8,8,1
-1,3,-10
-1,-11,-14
-9,-1,-16
-8,-10,7
0,1,9
8,9,9
10,7,-6
-1,5,-9
-5,-4,-14
-9,-10,-6
-5,-7,4
0,6,11
8,7,15
6,4,-9
3,6,-15
-5,-12,-15
-16,-12,2
-4,-3,11
4,6,1
9,8,12
4,4,-7
1,3,-16
-4,-2,-22
-10,-13,4
-6,-6,7
3,3,11
9,12,14
5,5,-10
4,3,-16
-5,-13,-16
-8,-7,-8
-6,-3,9
1,3,11
8,10,12
4,8,-3
4,0,-17
-2,-4,-14
-12,-10,-7
-8,-15,9
1,9,9
13,2,12
1,6,0
5,1,-15
-3,-2,-18
-9,-11,-7
-9,-12,4
0,7,7
13,9,9
4,5,-3
3,4,-12
-4,4,-18
-10,-16,1
-7,-10,7
3,5,12
9,8,9
3,6,-1
5,0,-16
-3,2,-14
-11,-7,-5
-5,-18,8
-2,4,4
6,6,12
6,7,7
3,6,-10
-1,-1,-14
-1,-11,-15
-7,-8,-1
-5,-7,3
0,5,14
9,6,7
5,3,0
3,2,-13
-4,1,-13
-9,-13,-1
-7,-10,0
-3,2,0
6,5,16
8,4,3
2,6,-7
3,0,-23
-7,-7,-13
-12,-12,1
-6,-4,7
9,11,15
8,8,2
0,-2,-3
2,2,-16
-3,10,-23
-6,-20,-1
-10,-4,6
0,6,8
13,10,19
3,0,0
2,3,-17
-1,-9,-18
-1,-9,-21
-13,-4,10
-3,6,14
7,7,13
7,3,0
5,0,-18
-4,-1,-18
-6,-9,-12
-10,-2,5
-3,2,13
6,7,12
6,2,1
4,4,-14
0,1,-18
-3,-9,-17
-10,-9,6
-4,0,8
3,9,20
8,5,6
2,0,-13
0,2,-12
0,-5,-20
-7,-8,-6
-9,-1,5
-1,6,12
9,8,15
4,4,-2
3,1,-16
0,-2,-19
-5,-6,-15
-209,99,156
-2,3,8
6,4,13
5,5,11
7,0,-17
2,-1,-21
-5,-3,-16
-13,-7,11
-3,-1,11
4,11,15
6,6,4
7,3,-12
5,0,-19
-7,-8,-21
-16,-11,11
-3,-1,10
7,10,16
7,6,6
5,2,-10
0,0,-11
-5,-12,-27
-15,-7,15
-2,0,5
4,9,11
8,7,13
0,-2,-3
2,2,-18
-2,-7,-19
-12,-12,0
-6,-5,10
8,8,14
8,12,10
4,3,-11
0,0,-20
-8,-13,-14
-14,-6,19
1,1,14
9,9,16
4,3,-5
6,0,-15
-1,2,-26
-12,-9,-4
-8,-8,6
0,3,5
8,14,13
6,0,4
3,7,-16
0,-4,-23
-10,-11,-8
-8,-13,8
0,3,8
6,9,23
7,6,0
9,3,-20
-7,-10,-13
-9,-11,-11
-6,-3,7
2,5,7
5,11,14
8,-6,0
3,2,-10
0,-2,-19
-8,-6,-14
-8,-11,1
-3,2,6
5,4,14
6,2,8
3,7,-10
-1,2,-15
-4,-8,-16
-3,-9,-10
-8,0,9
2,8,10
8,8,9
4,4,-3
0,3,-16
-4,-6,-13
-11,-13,-2
-5,-2,11
7,10,21
5,3,5
3,2,-10
0,3,-20
-4,-2,-14
-13,-11,-1
-2,0,11
8,12,17
7,5,1
3,1,-9
3,2,-26
-12,-6,-8
-9,-13,11
2,-1,13
6,9,12
5,0,6
4,3,-15
0,-2,-19
-9,-4,-14
-8,-5,0
-2,0,0
6,9,13
6,6,5
3,3,-10
0,0,-12
-8,-2,-13
-9,-11,1
0,-8,7
1,6,12
10,7,14
