7.7639
12.097
14.718
17.196
15.132
14.282
9.1612
10.693
16.222
18.415
18.899
12.011
5.7694
14.676
17.178
14.267
12.454
17.024
20.059
17.988
13.106
8.8065
12.153
17.408
15.563
14.374
18.574
12.145
14.832
17.974
12.165
18.902
22.527
10.22
4.9588
3.9052
2.9894
13.51
23.217
16.243
7.7202
8.4859
12.486
10.958
10.106
13.407
7.4499
2.7647
10.655
16.969
21.089
18.242
3.7712
1.1873
1.1415
4.6278
5.7832
-0.58027
10.126
20.772
22.047
20.487
21.303
12.887
14.342
15.01
0.53604
0.23225
1.7732
5.2311
19.148
25.186
21.65
17.496
7.2033
6.6056
22.738
24.016
12.615
3.2366
-3.5944
-5.9896
-4.7501
-4.4497
-5.173
-3.9549
-3.5415
-3.7768
-4.7333
-6.3794
-5.2282
-5.1739
-5.5971
-3.7573
-4.1232
-4.5742
-5.0721
-7.1459
-7.6821
-7.0336
-7.0393
-7.627
-7.8991
-7.4547
-8.1671
-7.65
-6.0831
-5.8107
-6.6778
-7.344
-7.5615
-7.6676
-7.6183
-6.5213
-6.3697
-6.9551
-4.4193
-4.1898
-5.0947
-4.7742
-6.6757
-6.632
-8.0037
-9.829
-8.6954
-7.1168
-8.1683
-9.6464
-8.5278
-7.5668
-5.576
-4.5133
-5.9688
-6.1093
-5.8338
-7.1304
-6.6655
-6.428
-6.0492
-5.6544
-6.5634
-6.5522
-8.6539
-7.3421
-6.6761
-7.4965
-5.8685
-5.6154
-4.6408
-5.1361
-6.0175
-7.0338
-8.2242
-7.7935
-6.8719
-6.7854
-5.8614
-6.1501
-7.0245
-6.0019
-5.4962
-5.6576
-5.3367
-12.639
-27.307
-22.424
-25.312
-36.638
-31.277
-21.178
-22.561
-31.647
-29.479
-21.977
-25.745
-26.955
-26.347
-23.113
-21.961
-27.184
-22.805
-22.04
-25.924
-27.818
-37.27
-38.433
-33.31
-38.636
-34.568
-28.984
-30.785
-35.749
-34.193
-31.801
-35.754
-36.278
-38.316
-36.434
-30.328
-29.684
-34.745
-31.154
-25.712
-26.139
-38.383
-38.48
-26.731
-25.785
-20.588
-23.638
-26.866
-28.767
-29.953
-25.977
-29.064
-40.821
-36.096
-29.996
-27.02
-33.582
-34.922
-35.341
-39.756
-29.236
-23.172
-25.946
-34.618
-39.439
-29.393
-29.51
-29.427
-22.132
-27.78
-29.425
-30.73
-25.408
-24.974
-23.097
-27.535
-28.581
-25.786
-21.61
-24.606
