8,8,7,7,-7,-7,8,8,-6,-6,2,9,9,-16,-16,-9,7,7,-12,-12
2,9,9,-16,-16,-9,7,7,-12,-12,5,9,9,-7,-7,9,9,-10,-10,1
5,9,9,-7,-7,9,9,-10,-10,1,8,8,-14,-14,-2,3,3,-20,-20,20
8,8,-14,-14,-2,3,3,-20,-20,20,20,-2,-14,-14,2,2,-17,-17,0,7
20,-2,-14,-14,2,2,-17,-17,0,7,7,-14,-14,7,7,-1,-1,0,7,7
7,-14,-14,7,7,-1,-1,0,7,7,-5,-5,-2,7,7,-15,-15,10,10,-2
-5,-5,-2,7,7,-15,-15,10,10,-2,-2,4,8,8,-14,-14,-8,6,6,-13
-2,4,8,8,-14,-14,-8,6,6,-13,-13,16,16,4,-4,-4,-2,-2,-11,-21
-13,16,16,4,-4,-4,-2,-2,-11,-21,-21,13,13,-19,-19,22,22,-1,-1,10
-21,13,13,-19,-19,22,22,-1,-1,10,10,9,-3,-3,0,13,13,-19,-19,12
10,9,-3,-3,0,13,13,-19,-19,12,12,-3,-3,21,21,6,-8,-8,3,3
12,-3,-3,21,21,6,-8,-8,3,3,-9,-9,25,25,10,-21,-21,10,10,-5
-9,-9,25,25,10,-21,-21,10,10,-5,-5,10,10,3,-16,-16,11,11,-2,-2
-5,10,10,3,-16,-16,11,11,-2,-2,0,10,0,-10,-10,13,13,11,-20,-20
0,10,0,-10,-10,13,13,11,-20,-20,8,8,3,-16,-16,17,17,2,-4,-4
8,8,3,-16,-16,17,17,2,-4,-4,6,6,0,0,9,9,5,-14,-31,-31
6,6,0,0,9,9,5,-14,-31,-31,5,5,5,10,10,5,-23,-23,-10,-2
5,5,5,10,10,5,-23,-23,-10,-2,-2,-2,11,11,8,-17,-17,2,6,6
-2,-2,11,11,8,-17,-17,2,6,6,1,1,8,8,-37,-37,7,7,7,0
1,1,8,8,-37,-37,7,7,7,0,0,12,12,-4,-4,15,15,10,-19,-19
0,12,12,-4,-4,15,15,10,-19,-19,3,3,-1,-1,-2,3,-2,-21,-21,20
3,3,-1,-1,-2,3,-2,-21,-21,20,20,-2,-2,2,2,1,-13,-13,21,21
20,-2,-2,2,2,1,-13,-13,21,21,-7,-7,-9,2,14,14,-6,-6,19,19
-7,-7,-9,2,14,14,-6,-6,19,19,7,-13,-13,17,17,7,-17,-17,9,9
7,-13,-13,17,17,7,-17,-17,9,9,0,0,20,20,9,-20,-20,15,15,0
0,0,20,20,9,-20,-20,15,15,0,0,3,4,4,-12,-12,24,24,11,-16
0,3,4,4,-12,-12,24,24,11,-16,-16,14,14,-6,-6,0,4,0,-19,-19
-16,14,14,-6,-6,0,4,0,-19,-19,13,13,3,3,6,6,6,-8,-8,-1
13,13,3,3,6,6,6,-8,-8,-1,8,-1,-16,-16,22,22,3,-7,-7,11
8,-1,-16,-16,22,22,3,-7,-7,11,11,4,-14,-14,22,22,13,-10,-10,18
11,4,-14,-14,22,22,13,-10,-10,18,18,6,-16,-16,0,0,0,0,7,7
18,6,-16,-16,0,0,0,0,7,7,4,-9,-9,3,3,2,-7,-7,19,19
4,-9,-9,3,3,2,-7,-7,19,19,9,4,-12,4,-8,-8,-8,35,35,6
9,4,-12,4,-8,-8,-8,35,35,6,-5,-5,17,17,-9,-9,0,9,9,-18
-5,-5,17,17,-9,-9,0,9,9,-18,-18,18,18,0,0,1,2,2,-12,-12
-18,18,18,0,0,1,2,2,-12,-12,13,13,6,-7,-7,13,13,-7,-7,16
13,13,6,-7,-7,13,13,-7,-7,16,16,4,-16,-16,3,3,-2,-9,-9,13
16,4,-16,-16,3,3,-2,-9,-9,13,13,-4,-4,17,17,7,-10,-10,11,11
13,-4,-4,17,17,7,-10,-10,11,11,2,-10,-10,6,6,-12,-12,10,10,8
2,-10,-10,6,6,-12,-12,10,10,8,-3,-3,11,11,-4,-4,-1,7,-1,-12
-3,-3,11,11,-4,-4,-1,7,-1,-12,-12,21,21,7,-9,-9,16,16,-6,-10
-12,21,21,7,-9,-9,16,16,-6,-10,-10,9,9,-1,-1,2,2,0,-15,-15
-10,9,9,-1,-1,2,2,0,-15,-15,19,19,0,0,1,4,4,-12,-12,-6
19,19,0,0,1,4,4,-12,-12,-6,2,2,-17,-17,19,19,-3,-3,18,18
2,2,-17,-17,19,19,-3,-3,18,18,2,-18,-18,13,13,0,0,-1,6,-1
2,-18,-18,13,13,0,0,-1,6,-1,-1,-1,7,10,7,-7,-7,1,4,4
-1,-1,7,10,7,-7,-7,1,4,4,-30,-30,20,20,5,3,3,5,5,0
-30,-30,20,20,5,3,3,5,5,0,0,16,16,6,-15,-15,11,11,-5,-5
0,16,16,6,-15,-15,11,11,-5,-5,18,18,5,2,0,2,0,-11,-11,22
18,18,5,2,0,2,0,-11,-11,22,22,-3,-3,10,10,0,-1,-1,7,7
22,-3,-3,10,10,0,-1,-1,7,7,-6,-6,25,25,0,-6,-6,8,8,-16
-6,-6,25,25,0,-6,-6,8,8,-16,-16,29,29,-1,-1,10,10,-3,-6,-6
-16,29,29,-1,-1,10,10,-3,-6,-6,19,19,4,-3,-3,7,7,-11,-11,6
19,19,4,-3,-3,7,7,-11,-11,6,6,-1,-1,9,9,3,0,0,3,3
6,-1,-1,9,9,3,0,0,3,3,-2,-2,14,14,-2,-2,16,16,3,3
-2,-2,14,14,-2,-2,16,16,3,3,17,17,10,-18,-18,7,7,0,-10,0
17,17,10,-18,-18,7,7,0,-10,0,23,23,1,-3,-3,9,9,-16,-16,16
