55,-39,-5
-49,10,2
-19,37,0
-17,30,-3
3,-38,5
49,-38,-9
-45,2,13
-15,38,0
-6,26,-13
-6,-22,8
54,-33,-18
-41,-5,7
-15,47,-16
-4,27,-6
-10,-37,19
59,-36,-9
-26,-18,8
-19,33,-1
-9,23,-1
-11,-17,0
46,-30,-12
-43,-1,18
-19,30,-8
-2,28,-13
-3,-39,20
47,-34,-9
-41,21,-3
-21,34,-7
2,28,-5
0,-50,26
60,-37,-18
-43,-12,23
-23,42,0
-5,27,-6
-3,-40,19
54,-29,-15
-17,-31,22
10,49,-8
-11,24,-4
-16,-20,11
51,-38,-6
7,-23,10
-4,35,-15
-5,34,-11
-18,-6,16
42,-41,-3
25,-27,4
-28,45,-31
-18,41,0
-18,-16,3
45,-37,-5
-7,-21,-5
-13,45,-12
-6,24,-5
-10,-35,25
57,-45,0
-35,4,18
-15,24,-12
-10,30,-7
-17,-32,20
58,-38,-5
-1,-26,4
-23,47,-9
-11,40,-11
-3,-43,14
60,-36,-7
-43,-12,9
-20,42,5
-22,35,-13
16,-47,5
57,-29,-11
-49,5,3
-37,35,0
-14,28,-3
20,-57,24
54,-25,-7
-30,-21,12
-4,33,-38
-15,21,-3
0,-23,11
46,-28,-3
30,-15,-2
-76,47,12
-23,36,1
-22,8,-4
47,-41,-7
41,-28,-4
-70,48,2
-19,37,-13
-27,10,-8
39,-39,6
46,-23,-7
-65,10,8
-19,37,0
-12,25,-16
18,-39,12
45,-26,-9
-18,-16,3
-9,50,1
-14,36,-14
19,-141,127
41,-27,-6
31,-30,2
-22,51,-23
-22,34,-2
-20,-3,1
37,-27,-6
37,-33,-3
-32,45,-11
-16,41,-7
-28,15,-4
26,-44,2
49,-21,-14
-52,3,-2
-23,39,13
-17,28,-5
19,-45,2
44,-19,-10
-43,-9,3
-8,38,-1
-11,26,-4
5,-39,10
42,-20,-11
-18,-22,17
0,41,-4
-8,29,-2
-17,-24,14
49,-33,-4
11,-33,1
7,44,3
-11,30,-3
-17,-11,6
32,-28,-2
40,-29,-2
-40,41,6
-28,43,0
-22,26,-8
22,-43,0
57,-26,-13
-62,9,-3
-29,45,-9
-10,24,-8
4,-36,4
66,-32,-11
-21,-24,15
-19,47,-5
-6,29,-11
-17,-40,13
63,-26,-22
-28,-23,10
-15,33,17
-15,32,-6
-15,-27,14
70,-38,-14
-15,-25,7
-14,41,3
-10,27,-14
-15,-15,12
71,-42,-1
-2,-32,18
4,46,0
-12,29,-3
-10,-29,16
61,-39,-1
2,-32,10
3,63,-24
-9,30,-8
-3,-39,26
58,-31,-13
0,-33,11
-19,49,-15
-16,29,-2
-20,-18,3
59,-32,-8
-8,-24,0
-34,33,-10
-20,30,-7
-16,-28,9
55,-30,-10
-5,-30,18
-23,38,-12
-18,27,-4
-11,-29,23
55,-25,-6
6,-30,12
-23,42,-23
-18,30,-11
-23,-20,15
57,-27,-8
23,-27,3
-24,46,-21
-23,36,-3
-28,7,-3
48,-41,5
39,-23,-5
-39,39,0
-21,38,-6
-29,8,0
48,-43,2
46,-25,-2
-48,45,-5
-22,32,-6
-20,13,6
37,-44,6
57,-23,-13
-58,14,18
-23,36,3
-12,22,-13
28,-44,3
57,-24,-16
-60,23,20
-24,41,-6
-10,24,-10
24,-40,-2
44,-26,-2
-52,23,-21
-25,37,-9
-22,11,2
73,-60,19
32,-36,-6
-39,58,4
-21,35,-14
-23,-15,10
81,-45,-3
-22,-26,15
-6,40,-7
-23,34,0
14,-43,15
65,-34,-1
-55,3,-1
-30,33,-10
-7,25,-8
0,-33,10
55,-27,-2
-7,-19,23
-25,30,-12
-16,32,-7
-18,-32,30
57,-32,-13
-61,97,47
-12,47,-1
-19,29,-5
-17,-22,9
59,-34,-10
9,-21,7
-29,58,-30
-21,29,-4
-22,-18,11
47,-32,-13
35,-28,-1
-27,43,-2
-21,36,-6
-18,9,4
42,-43,6
48,-30,-9
-58,32,-3
-28,41,-9
-22,14,0
46,-44,0
43,-29,-8
-27,44,12
-23,36,-2
-28,4,-8
62,-46,0
16,-40,13
8,52,-19
-13,25,-3
18,-56,19
63,-24,-25
-71,43,9
-23,40,13
-13,8,-15
23,-27,-12
13,-6,-13
-13,4,-1
-8,7,3
0,-2,0
-5,2,-1
4,-5,-1
0,-1,2
0,0,-2
0,2,2
2,-2,-2
-3,2,-9
-5,-10,2
4,-5,3
5,8,8
3,6,-7
-4,-4,-17
-6,-12,-5
1,1,12
8,8,8
2,8,-6
0,-1,-22
-9,-14,0
0,-6,11
4,7,8
5,11,0
3,2,-18
-3,-8,-16
-10,-12,0
2,1,10
-108,-103,89
7,7,-14
-3,-3,-14
-8,-18,-3
-1,-2,13
9,11,10
4,13,-10
-1,5,-22
-9,-19,-3
-2,-6,6
4,9,14
5,12,-4
3,7,-23
-6,-17,-9
-9,-9,1
4,6,13
7,13,5
5,7,-19
-5,-8,-18
-6,-10,1
0,0,12
7,14,6
6,8,-20
-6,-6,-15
-4,-15,2
3,1,16
5,17,4
2,5,-17
-7,-17,-7
-5,-10,0
2,8,13
5,10,4
4,7,-18
-7,-7,-15
-5,-18,0
4,1,19
2,11,8
11,1,-33
-10,0,-5
-1,-11,11
2,1,8
4,11,-5
-2,6,-12
-6,-18,-2
-1,-7,16
3,12,5
11,5,-25
-11,-10,-4
-3,-10,7
4,10,9
6,13,-3
-1,-1,-11
-4,-18,-10
-4,-8,3
5,8,12
4,16,1
3,0,-16
-4,-19,-13
-7,-8,4
4,13,15
5,13,2
4,0,-20
-7,-18,-11
-6,-8,7
5,11,14
5,12,5
3,2,-18
-6,-12,-14
-5,-9,5
4,2,4
2,13,2
0,12,1
4,-6,-13
-6,-20,-12
-6,-2,13
6,14,13
4,11,0
0,-6,-14
-4,-17,-13
-6,-9,10
2,12,15
3,9,3
6,6,-19
-4,-13,-16
-8,-13,0
0,6,12
7,14,7
6,12,-15
-3,-8,-14
-7,-22,-6
-1,-5,4
4,16,16
8,15,-3
1,0,-9
-7,-20,-6
-7,-15,-7
-2,9,8
10,17,12
3,7,-1
-1,-2,-15
-5,-16,-15
-5,-10,-3
0,8,14
5,13,13
3,4,-7
1,-5,-21
-6,-18,-10
-2,-5,9
4,14,12
3,13,4
10,0,-25
-9,-15,-14
-13,-8,8
3,9,19
7,13,3
8,1,-22
-10,-10,-13
-7,-14,6
3,8,15
7,17,2
5,1,-11
0,-12,-21
-13,-12,2
0,3,4
7,18,10
7,8,-9
0,-11,-16
-5,-16,-12
-6,-1,11
5,11,14
4,11,1
4,-1,-18
-7,-14,-10
-8,-9,-4
-2,13,11
9,12,18
5,0,-11
-1,-17,-12
-8,-13,-7
-6,7,13
299,120,-237
4,5,-2
0,-7,-14
-3,-17,-11
-6,-9,6
2,8,17
6,17,2
4,3,-12
-1,-18,-19
-9,-16,-5
-1,5,15
7,21,12
6,11,-7
-2,-13,-14
-7,-17,-16
-7,-4,9
5,10,22
5,14,5
7,9,-29
-4,-16,-19
-10,-16,0
-2,6,20
8,17,15
4,10,-11
0,-12,-17
-8,-22,-4
-7,0,11
6,12,15
3,15,0
2,0,-16
-2,-26,-18
-13,-8,9
3,13,18
4,13,7
6,10,-11
-3,-14,-22
-12,-17,-1
-2,0,7
7,25,18
1,5,0
5,-8,-30
-10,-19,-16
-5,0,17
11,10,10
4,14,0
-2,-7,-15
-9,-20,-10
-1,1,15
6,21,12
4,4,3
1,-12,-25
-12,-18,-10
-5,-4,16
7,23,18
6,15,-5
1,-9,-14
-8,-18,-13
-7,-9,0
0,17,19
10,18,13
3,0,-14
-6,-13,-28
-11,-11,-2
2,10,13
9,13,13
3,5,-9
-1,-12,-16
-4,-16,-15
-4,1,14
5,17,16
0,9,1
6,-4,-26
-4,-17,-10
-7,-6,8
3,4,13
5,13,8
2,8,-15
-2,-11,-14
-5,-16,-1
-3,-4,7
4,12,15
4,16,-2
0,0,-11
-3,-12,-11
-2,-18,1
-3,4,14
4,18,17
3,8,-18
-4,-8,-16
-3,-16,-9
-2,-1,9
1,20,13
2,7,3
3,-6,-14
-3,-16,-18
-8,-10,1
2,7,16
4,18,14
3,7,-8
0,-9,-18
-7,-15,-12
-5,-1,7
6,9,14
4,12,5
1,4,-16
-5,-8,-13
-3,-15,-4
-2,1,5
3,10,13
4,10,-4
0,4,-15
-3,-18,-9
-4,-12,5
0,7,14
5,14,5
5,5,-16
0,-15,-20
-9,-11,2
1,1,9
3,16,11
2,8,-5
0,-8,-16
-4,-23,-3
-3,-4,7
0,20,13
5,11,2
4,0,-17
-7,-15,-16
-9,-9,5
0,14,16
3,14,2
9,-3,-23
0,-22,-17
-9,-3,12
3,20,11
8,16,-7
1,-8,-11
-2,-22,-18
-13,-4,6
0,21,18
-57,6,76
6,-5,-14
0,-17,-19
-12,-12,3
-4,13,17
4,17,6
6,4,-9
5,-13,-21
-6,-19,-12
-7,6,11
1,21,13
4,7,-1
8,-9,-19
0,-22,-16
-14,-2,14
1,15,13
2,13,3
10,-8,-11
0,-15,-17
-7,-11,-1
-2,10,12
4,13,10
6,2,-11
3,-10,-16
-3,-13,-10
-6,3,8
0,12,10
1,7,3
2,-2,-16
-2,-14,-19
-8,-6,2
-1,10,16
7,10,9
5,8,-13
-2,-10,-19
-5,-15,-12
-3,0,13
5,12,12
4,12,0
5,-1,-19
-9,-17,-11
-7,-9,5
0,7,16
8,12,7
5,9,-15
-3,-14,-20
-4,-18,-4
-2,7,18
2,18,13
4,6,-12
0,-12,-19
-7,-14,-8
-5,2,10
2,15,16
4,8,2
1,0,-16
-2,-18,-10
-5,-14,-2
-3,6,13
4,16,24
7,7,-11
-1,-2,-16
-7,-21,-6
-4,-8,10
5,11,9
6,19,2
0,2,-11
-7,-25,-14
-7,-12,12
3,9,14
5,18,2
4,3,-17
-7,-19,-3
-6,-13,1
1,6,11
7,18,2
2,5,-10
0,-14,-17
-7,-15,-2
-2,3,11
6,17,13
3,11,-8
-1,-12,-14
-5,-21,-6
-3,-1,10
4,16,18
4,9,-3
2,-4,-18
-6,-19,-10
-6,-9,7
2,11,17
7,17,2
3,5,-20
-7,-17,-14
-11,-8,-1
4,4,13
6,17,9
2,9,-11
-1,-9,-18
-4,-19,-7
-5,-3,10
5,12,14
4,15,-2
-1,0,-13
-5,-22,-8
-5,-12,7
2,8,12
7,19,4
1,5,-15
-4,-17,-13
-8,-14,3
0,4,11
7,23,11
3,7,-16
-5,-15,-16
-6,-20,-4
0,1,11
7,18,14
4,16,-8
-2,-5,-17
-6,-24,-7
-7,-5,18
5,18,10
7,14,-7
-3,-3,-10
-1,-21,-18
-8,-6,10
4,15,17
7,14,5
0,1,-15
-4,-18,-21
-10,-16,-1
2,8,20
8,20,16
4,7,-20
-3,-9,-30
-12,-17,1
0,2,17
8,16,15
4,12,-8
-1,-4,-18
-5,-20,-12
-177,235,138
7,15,20
6,11,1
4,-2,-23
-8,-20,-11
-7,-11,7
3,13,15
6,16,9
3,1,-16
-3,-13,-20
-11,-14,-5
-1,3,15
8,20,19
5,10,-10
0,-5,-27
-12,-26,-2
-1,-5,15
7,15,15
6,19,-4
-2,1,-11
-4,-22,-15
-8,-18,2
2,10,20
8,20,7
8,2,-21
-2,-15,-17
-12,-18,-2
0,2,17
7,18,18
4,14,-10
-2,-9,-23
-11,-31,-5
0,-2,16
9,22,18
2,16,-5
-1,-9,-21
-8,-25,-15
-8,-1,13
8,20,21
4,15,4
0,-3,-20
-3,-23,-25
-12,-9,10
8,8,19
5,19,6
2,4,-13
0,-16,-20
-12,-17,0
-2,0,13
5,18,15
5,9,-1
1,-2,-15
-4,-16,-19
-13,-10,9
4,6,16
7,16,9
6,9,-16
-5,-9,-21
-10,-19,-2
-1,1,13
7,17,17
5,10,-11
-2,-9,-14
-11,-18,-3
-3,-2,10
4,16,11
5,14,-4
3,-10,-15
-6,-23,-5
-5,0,3
0,24,13
7,4,5
6,-14,-16
-6,-14,-24
-8,2,7
5,15,18
8,6,1
1,-5,-15
-7,-18,-11
-4,-6,7
1,16,14
9,14,0
0,0,-12
-4,-19,-15
-8,-7,8
1,16,15
6,8,4
3,-2,-15
-2,-17,-17
-11,-9,9
4,15,14
5,15,3
3,0,-10
-2,-19,-12
-9,-14,-2
0,4,12
5,18,10
5,10,0
0,-6,-15
-9,-18,-8
-4,-6,5
5,12,18
5,13,2
3,-2,-14
-1,-23,-20
-15,-7,5
3,19,15
7,14,8
4,0,-13
-3,-14,-20
-6,-11,-6
-1,2,14
4,13,10
3,12,-3
0,-3,-10
-2,-22,-7
-2,-12,5
-1,14,16
1,14,5
3,1,-21
-3,-14,-18
-6,-10,4
0,8,13
3,14,8
4,7,-10
0,-3,-14
-4,-19,-8
-5,-5,2
0,14,15
6,12,5
6,1,-12
4,-8,-39
-15,-13,17
2,4,11
5,16,8
4,4,-9
-1,-10,-14
-7,-16,-12
-4,1,12
4,13,10
7,7,-1
-2,48,-80
-2,-17,-15
-6,-8,4
0,11,12
3,16,8
4,2,-5
0,-11,-20
-6,-13,-7
-5,0,7
3,14,15
5,8,2
4,-2,-17
-4,-14,-16
-7,-10,1
-2,9,14
4,14,10
5,6,-4
2,-6,-19
-6,-19,-12
-7,-6,10
7,14,13
6,17,5
0,0,-19
-6,-24,-15
-8,-12,0
3,11,15
9,23,14
0,10,-15
-4,-25,-25
-9,-20,4
4,14,16
6,23,9
0,3,-5
-4,-15,-17
-5,-16,-2
2,-7,4
3,12,8
3,19,18
0,-4,-5
0,-14,-26
-6,-20,-9
-1,-1,14
7,26,22
0,11,0
-2,-2,-18
-1,-22,-22
-5,-16,1
0,15,24
4,22,13
0,4,-4
2,-10,-22
-5,-21,-13
-6,0,19
7,9,11
3,7,2
-1,9,-6
-2,-6,-14
-3,-22,-7
-2,-6,6
9,16,18
4,15,-3
-6,-2,-13
-2,-25,-9
-1,-11,1
0,12,13
4,20,14
1,6,-6
-4,-11,-15
-2,-23,-10
-2,-1,12
4,16,15
3,12,4
2,-2,-14
-6,-15,-16
-5,-12,0
2,4,9
3,15,15
3,7,-7
-1,-3,-20
-4,-20,-8
-5,-7,10
3,12,13
5,12,8
2,6,-19
-5,-12,-14
-5,-16,-1
0,0,9
8,16,12
4,13,-9
-5,-6,-12
0,-20,-14
-4,-11,5
2,12,14
3,16,5
2,4,-7
4,-19,-31
-12,-17,2
0,7,10
6,16,10
4,6,3
-1,-3,-17
-13,-15,-9
0,-8,8
5,9,15
5,19,1
0,10,-12
-6,-21,-13
-4,-19,1
3,9,9
7,23,1
-4,10,-3
-5,-15,-14
0,-23,-3
0,-2,14
9,21,14
0,15,-5
-5,-6,-13
-1,-22,-16
-2,-10,3
5,14,15
4,16,2
0,2,-12
-4,-11,-13
-5,-15,-2
0,-1,10
4,16,11
2,13,-2
-1,-2,-11
-4,-17,-13
-5,-11,1
0,8,15
8,18,3
2,9,-9
0,-12,-21
-5,-23,-3
-1,0,8
4,19,16
3,12,0
0,3,-17
-5,-24,-16
-3,-12,-3
1,8,9
5,21,11
-37,46,-48
-3,-13,-16
-2,-23,-17
-5,0,19
9,18,14
3,13,-1
0,-5,-14
-4,-20,-17
-6,-10,4
6,9,12
5,14,5
1,7,-9
-2,-7,-10
-5,-14,-11
-4,-6,0
1,9,11
4,17,14
0,5,-4
-3,-9,-15
0,-22,-14
-3,-6,4
1,19,14
6,14,6
1,3,-10
-2,-15,-22
-7,-18,0
1,-1,9
8,18,15
3,15,-3
-2,-4,-12
-3,-20,-14
-4,-13,6
2,7,13
6,22,10
1,10,-8
-4,-8,-14
-3,-22,-17
-4,-8,10
5,18,15
5,17,1
0,1,-11
-2,-16,-15
-9,-16,-4
0,0,10
11,13,13
4,15,-8
-7,-1,-10
-7,-14,-9
-2,-11,1
3,5,12
6,16,9
3,8,-10
-2,-11,-20
-9,-18,-6
-3,1,13
8,13,13
3,10,0
0,1,-12
-4,-14,-16
-2,-12,-5
0,5,11
4,17,14
4,7,1
0,-2,-19
-4,-22,-12
-3,-11,2
1,10,13
6,17,14
2,4,-1
2,-1,-28
-6,-25,-4
-4,-8,6
2,14,13
6,17,9
2,2,-7
-3,-11,-17
-7,-18,-8
-2,0,10
7,17,12
4,12,0
-2,-2,-13
-3,-21,-19
-11,-7,3
6,10,15
6,17,8
1,3,-10
-2,-12,-12
-2,-17,-10
-3,-4,7
3,14,14
4,13,4
0,0,-9
-3,-21,-20
-10,-7,0
4,13,16
13,14,11
0,2,-14
-7,-17,-17
-4,-12,-4
2,1,3
4,9,9
4,15,7
4,0,-23
-10,-24,-14
-6,4,11
5,8,10
6,7,1
0,3,0
-6,-9,-5
-1,-7,-6
1,-4,-16
-2,10,20
2,0,0
0,3,-3
0,0,2
8,-2,-15
7,-30,-68
13,0,92
-9,12,39
-21,4,0
5,-11,-42
26,-24,-79
-10,-2,79
1,14,55
-20,6,2
2,-9,-37
30,-29,-78
-8,4,68
14,19,54
-16,13,14
-8,-6,-26
31,-30,-82
-26,3,43
28,16,63
-17,14,17
-12,-4,-23
32,-20,-65
-55,11,-29
40,16,84
-15,13,25
-17,4,-18
21,-21,-53
-16,-3,-67
12,27,87
-9,16,43
-26,9,-1
15,-17,-59
0,-22,-76
23,5,64
-2,21,51
-21,12,1
1,-13,-45
23,-25,-84
-5,-6,72
2,17,60
-22,11,12
2,-5,-44
19,-27,-82
-20,17,35
16,24,65
-18,17,10
-2,-14,-40
18,-30,-78
-26,-5,37
23,16,69
-20,6,17
-10,-9,-23
22,-22,-51
-22,-7,-54
16,27,93
-9,14,39
-23,10,7
-2,-19,-37
23,-25,-75
-35,0,16
17,22,79
-20,6,18
-9,-6,-27
29,-20,-63
-28,-6,-41
27,25,112
-20,11,25
-14,-2,-18
21,-16,-46
-10,-22,-73
-7,32,100
-17,11,44
-21,4,-8
20,-18,-54
-5,-20,-79
30,33,81
-13,15,44
-25,4,3
17,-21,-55
4,-20,-72
12,18,51
12,20,56
-25,8,12
1,-15,-46
20,-33,-80
-18,8,39
16,21,69
-19,7,11
-4,-12,-34
29,-29,-81
-27,11,32
21,24,72
-24,11,9
1,-16,-41
21,-27,-78
-7,-4,65
18,-2,68
-26,4,19
-5,-11,-38
22,-27,-72
-28,3,-4
30,11,87
-21,5,21
-13,-11,-27
21,-21,-57
-14,-10,-27
22,24,84
-21,12,46
-30,1,-8
17,-23,-57
6,-21,-75
28,-3,66
-10,21,46
-24,4,-3
8,-13,-45
15,-22,-65
-5,-3,37
22,17,72
-24,9,6
-1,-11,-40
22,-20,-66
-41,-4,10
12,15,79
-21,7,4
8,-17,-46
14,-25,-74
-7,2,58
-4,21,54
-20,3,5
-2,-13,-34
19,-23,-74
-13,0,39
17,17,68
-18,4,10
-8,-7,-34
20,-28,-55
-17,-5,-41
32,23,97
-16,6,16
-9,-9,-27
23,-22,-62
-31,1,-32
26,26,110
-18,7,23
-12,-5,-23
19,-20,-47
-12,-18,-56
-9,63,90
-15,13,39
-20,2,-14
24,-19,-56
-16,-23,-83
10,41,115
-19,10,30
-18,2,-17
20,-19,-43
-1,-31,-92
0,16,119
-16,11,32
-17,-2,-31
30,-30,-65
-25,-5,-56
19,31,116
-18,7,14
-12,-1,-23
22,-16,-46
-6,-22,-78
2,33,123
-17,8,26
-18,-1,-8
9,-16,-38
13,-27,-88
-4,20,95
-18,21,34
-19,3,-13
13,-18,-43
9,-24,-85
1,19,101
-16,20,31
-16,4,-16
18,-19,-43
-7,-17,-81
37,35,106
-21,17,21
-11,-3,-22
22,-19,-54
-18,-7,-53
23,35,116
-26,12,20
-1,-13,-47
23,-26,-76
-9,0,53
8,27,69
-17,4,-2
-6,-8,-28
27,-17,-67
-56,4,8
4,13,73
-20,1,9
-1,-10,-29
24,-15,-50
-33,-10,-76
7,21,111
-4,8,33
-19,-2,-21
14,-14,-56
-2,-27,-94
12,41,92
-2,24,65
-30,4,-9
25,-21,-66
-11,-22,-99
