-5,2,-5,-7,-7,-7,0,-11,-1,-1,-1,7,16,16,10,-3,10,-3,-6,-6
-1,7,16,16,10,-3,10,-3,-6,-6,-8,3,-13,2,2,2,8,3,3,3
-8,3,-13,2,2,2,8,3,3,3,2,5,2,0,0,1,1,5,-3,0
2,5,2,0,0,1,1,5,-3,0,0,0,3,-1,-1,-1,-3,-3,-5,-5
0,0,3,-1,-1,-1,-3,-3,-5,-5,1,1,3,-12,-12,-12,-12,11,-13,-16
1,1,3,-12,-12,-12,-12,11,-13,-16,-16,5,6,5,-14,-14,4,5,5,-3
-16,5,6,5,-14,-14,4,5,5,-3,-3,-2,-2,11,-6,-6,-6,-4,9,-3
-3,-2,-2,11,-6,-6,-6,-4,9,-3,-3,-3,-2,0,-2,-8,-8,1,1,4
-3,-3,-2,0,-2,-8,-8,1,1,4,-2,-2,-2,-1,15,-1,-7,-7,-4,13
-2,-2,-2,-1,15,-1,-7,-7,-4,13,-4,-12,-12,-1,-1,-6,-6,-5,0,0
-4,-12,-12,-1,-1,-6,-6,-5,0,0,-2,-2,-2,3,-8,18,-5,-5,-5,-6
-2,-2,-2,3,-8,18,-5,-5,-5,-6,22,-6,-6,-6,-7,4,0,0,0,-6
22,-6,-6,-6,-7,4,0,0,0,-6,12,12,12,17,2,2,-5,-10,-10,2
12,12,12,17,2,2,-5,-10,-10,2,2,2,0,0,2,6,6,-10,-10,0
2,2,0,0,2,6,6,-10,-10,0,0,0,-6,-6,2,2,2,-8,-8,-8
0,0,-6,-6,2,2,2,-8,-8,-8,-10,-5,-5,-5,-2,-9,-6,-7,-7,-7
-10,-5,-5,-5,-2,-9,-6,-7,-7,-7,-5,2,0,0,0,-3,5,0,0,0
-5,2,0,0,0,-3,5,0,0,0,-13,7,-16,-6,-6,-6,8,-1,-1,-1
-13,7,-16,-6,-6,-6,8,-1,-1,-1,-1,0,-8,-8,-8,-9,-3,-7,-5,-5
-1,0,-8,-8,-8,-9,-3,-7,-5,-5,-5,23,0,0,0,-6,19,-8,-4,-4
-5,23,0,0,0,-6,19,-8,-4,-4,-4,10,-6,-11,-11,-3,4,-3,0,0
-4,10,-6,-11,-11,-3,4,-3,0,0,0,-5,-5,-5,-5,0,18,0,-7,-7
0,-5,-5,-5,-5,0,18,0,-7,-7,-5,4,-5,-9,-9,-7,9,5,5,5
