0.519195,0.519195,0.5143979999999999,0.5120239999999999,0.507422,0.505258,0.50127,0.499227,0.495373,0.4935229999999999,0.48976,0.487879,0.484113,0.482314,0.478368,0.476404,0.472036,0.469882,0.465466,0.463146,0.458345,0.455851,0.450601,0.447933,0.442575,0.440038,0.435538,0.433542,0.430251,0.428735,0.426319,0.425073,0.422757,0.421762,0.420018,0.419219,0.417697,0.417073,0.415577,0.414675,0.412815,0.41182700000000005,0.409415,0.40802,0.404984,0.40328,0.399672,0.398028,0.394818,0.393399,0.390659,0.389417,0.387111,0.386089,0.383944,0.382907,0.380736,0.379556,0.377266,0.37603,0.374092,0.373471,0.372392,0.371917,0.370957,0.370508,0.368829,0.36792,0.366014,0.365165,0.363432,0.36284,0.361948,0.361993,0.363146,0.36458,0.370447,0.380898,0.388148,0.40917,0.444422,0.474131,0.571753,0.720375,0.8036949999999999,0.9423,0.986359,0.967925,0.888693,0.826732,0.813631,0.811442,0.8213309999999999,0.827054,0.8356299999999999,0.838731,0.838696,0.836665,0.835526,0.834455,0.8350139999999999,0.8380889999999999,0.840054,0.843944,0.8457110000000001,0.84865,0.8498389999999999,0.851392,0.8515969999999999,0.8511290000000001,0.850403,0.848162,0.846876,0.844354,0.8431200000000001,0.84137,0.8407219999999999,0.8397899999999999,0.83922,0.838258,0.837375,0.8353889999999999,0.8342,0.8322309999999999,0.8315639999999999,0.8311889999999998,0.831262,0.831544,0.8315909999999999,0.831104,0.830695,0.829538,0.8288909999999999,0.828053,0.8276399999999999,0.8270219999999999,0.8266469999999999,0.825793,0.8254749999999998,0.82489,0.824874,0.825077,0.8251739999999999,0.8251719999999999,0.824994,0.8241009999999999,0.823701,0.822805,0.822422,0.8221469999999999,0.822219,0.821968,0.8217549999999999,0.821111,0.8207620000000001,0.819876,0.8193559999999999,0.818354,0.818032,0.817641,0.817613,0.81826,0.8187399999999999,0.8193129999999998,0.8193709999999998,0.8190159999999999,0.8184449999999999,0.81721,0.816757,0.816141,0.8162629999999998,0.8168729999999998,0.817307,0.818327,0.818763,0.8194389999999999,0.819595,0.8197499999999999,0.819786,0.819924
0.181842,0.181842,0.182358,0.182594,0.182829,0.182832,0.182838,0.182954,0.183051,0.183279,0.183411,0.183811,0.18393,0.183978,0.183939,0.183976,0.183946,0.184,0.184116,0.183905,0.183756,0.183491,0.183597,0.183913,0.184035,0.184226,0.184442,0.18478,0.184802,0.185152,0.185337,0.185809,0.185991,0.186163,0.186197,0.186378,0.186441,0.186759,0.186906,0.187339,0.187563,0.188043,0.188329,0.188502,0.188555,0.188576,0.188703,0.189053,0.189118,0.189265,0.189224,0.189402,0.189424,0.189773,0.189934,0.189913,0.189805,0.189854,0.189831,0.189841,0.190019,0.190387,0.190609,0.191024,0.191309,-2.103062,0.191746,0.19215,0.192311,0.192567,0.192725,0.192757,0.192915,0.193008,0.192898,0.192663,0.192676,0.192944,0.193118,0.193431,0.193551,0.193234,0.193129,0.192245,0.19193,0.191866,0.191966,0.192778,0.193176,0.194154,0.194589,0.195108,0.195154,0.195437,0.195779,0.196919,0.197622,0.199163,0.200125,0.203333,0.206352,0.218001,-0.475699,0.245518,0.268079,0.296266,0.312554,0.348629,0.413349,0.470705,0.640413,0.811797,0.8665950000000001,0.881534,0.811134,0.775233,0.7357249999999999,0.733968,0.741378,0.762452,0.7726069999999999,0.786377,0.7898109999999999,0.789104,0.7870669999999999,0.787145,0.7904069999999999,0.793408,0.799947,0.802913,0.8071659999999999,0.808249,0.8086379999999999,0.808154,0.807141,0.807044,0.807654,0.808434,0.810212,0.8106029999999999,0.8101079999999999,0.809355,0.807737,0.8073949999999999,0.807847,0.808523,0.8095439999999999,0.809717,0.8090629999999999,0.808489,0.8072979999999998,0.80696,0.807286,0.80755,0.807755,0.807458,0.806159,0.805289,0.80372,0.803322,0.8033409999999999,0.8036499999999999,0.804734,0.80525,0.805894,0.805986,0.8060689999999999,0.806127,0.80645,0.806771,0.807552,0.808043,0.808479,0.808579,0.808317,0.808205,0.80831,0.808478,0.808964,0.8091209999999999
0.171206,0.171206,0.171093,0.170966,0.171202,0.171268,0.171103,0.170953,0.170749,0.170606,0.170568,0.170429,0.170159,0.170087,0.169894,0.169843,0.169736,0.169666,0.169525,0.169429,0.16908,0.16900199999999999,0.168775,0.16875,0.16869,0.16870099999999996,0.168685,0.168725,0.168421,0.168209,0.16788599999999998,0.167902,0.167482,0.167375,0.167242,0.167233,0.166923,0.166812,0.166476,0.166394,0.166417,0.166326,0.166226,0.166011,0.165846,0.165599,0.165538,0.165382,0.165363,0.165443,0.165175,0.164899,0.16480799999999998,0.164651,0.16466,0.164793,0.164903,0.164896,0.164715,0.16463,0.16433,0.164397,0.164324,0.164369,0.164259,0.164216,0.16425599999999999,0.164191,0.164007,0.163616,0.163148,0.163106,0.162984,0.16308399999999998,0.163088,0.16292,0.16270599999999996,0.162727,0.162545,0.162495,0.162592,0.162933,0.163796,0.164095,0.164186,0.164124,0.163953,0.163986,0.163999,0.16425999999999996,0.164434,0.164859,0.164942,0.165225,0.165365,0.165323,0.165252,0.165222,0.165408,0.165391,0.16515,0.165212,0.165496,0.165722,0.166344,0.166987,0.169547,0.171802,0.178528,0.183668,0.197423,0.212681,0.219907,0.235588,0.266999,0.29763,0.401687,0.56353,0.657892,0.8245219999999999,0.8933729999999999,0.883276,0.8112359999999998,0.7539399999999999,0.742985,0.7395089999999999,0.741068,0.7438319999999999,0.754256,0.768762,0.775985,0.78763,0.795276,0.798004,0.802514,0.8046459999999999,0.808844,0.810663,0.813577,0.814456,0.814811,0.814211,0.81161,0.8100549999999999,0.8073869999999999,0.806493,0.805864,0.806093,0.806954,0.807535,0.807726,0.807456,0.806319,0.8055069999999999,0.803528,0.802439,0.7996499999999999,0.7982329999999999,0.795458,0.794427,0.7929629999999999,0.792661,0.792586,0.792634,0.7924569999999999,0.7922829999999998,0.791706,0.791564,0.791732,0.7919629999999999,0.7921479999999999,0.792142,0.792046,0.7919199999999998,0.7923569999999999,0.792948,0.794482,0.795329,0.796802,0.797203
0.161175,0.161175,0.161355,0.16167899999999996,0.16183599999999998,0.162207,0.16233399999999998,0.162688,0.162908,0.163493,0.163655,0.164245,0.164631,0.165803,0.166409,0.167299,0.167643,0.168631,0.168984,0.169865,0.170239,0.17097,0.171392,0.17169799999999996,0.171799,0.171851,0.171977,0.17255299999999998,0.173057,0.174506,0.175199,0.17643,0.176581,0.177507,0.177839,0.178638,0.17885399999999999,0.179056,0.179269,0.17968699999999999,0.179945,0.180431,0.180575,0.180655,0.18064,0.180975,0.181262,0.181962,0.182088,0.181925,0.18173,0.181676,0.18164,0.182828,0.183737,0.185232,0.185569,0.185404,0.18543,0.184289,0.183175,0.179231,0.173184,0.170221,0.166526,0.173103,0.209567,0.246773,0.370103,0.5570390000000001,0.660995,0.830434,0.875412,0.792796,0.735561,0.6765800000000001,0.678345,0.6893090000000001,0.71867,0.749068,0.76128,0.774901,0.772556,0.7670779999999999,0.7537699999999999,0.748079,0.7421069999999999,0.7422479999999999,0.7465589999999999,0.749599,0.754513,0.756008,0.757464,0.757994,0.759375,0.760474,0.763854,0.765734,0.769175,0.770466,0.77161,0.771676,0.770551,0.7697609999999999,0.7682529999999999,0.767972,0.76869,0.769475,0.771422,0.77225,0.773467,0.773947,0.774877,0.775635,0.7773359999999999,0.777976,0.778753,0.778652,0.778218,0.7780909999999999,0.77806,0.778278,0.778928,0.7791239999999999,0.778796,0.778412,0.777676,0.7774959999999999,0.777643,0.777991,0.778725,0.779014,0.779533,0.77983,0.78073,0.781283,0.782669,0.7832369999999998,0.783879,0.783927,0.783854,0.783843,0.784377,0.784717,0.785262,0.785522,0.785459,0.785501,0.785628,0.786076,0.78731,0.787987,0.788838,0.788877,0.78854,0.788264,-0.383152,0.787871,0.788027,0.788239,0.788583,0.788744,0.788602,0.788493,0.788256,0.788206,0.7885499999999999,0.7887609999999999,0.789359,0.789574,0.789663,0.789717,0.7900129999999999,0.7903279999999999,0.791197,0.791854,0.7929939999999999,0.793296,0.79331,0.79298
0.207887,0.207887,0.207592,0.207509,0.20764,0.207855,0.20783,0.208046,0.208771,0.20924,0.210675,0.211454,0.212352,0.212491,0.212587,0.212741,0.212952,0.21323000000000003,0.213701,0.213776,0.213379,0.213046,0.21315100000000003,0.213508,0.214534,0.215126,0.216514,0.217158,0.218359,0.219078,0.220499,0.22125,0.222718,0.22336,0.224603,0.225235,0.226582,0.227042,0.228252,0.228915,0.230003,0.23017,0.23007,0.230086,0.230178,0.230481,0.2316,0.232395,0.233311,0.233308,0.232716,0.232579,0.232786,0.233094,0.234013,0.23479,0.236213,0.236921,0.238012,0.238491,0.239335,0.23990100000000006,0.241384,0.242013,0.242322,0.242389,0.24346,0.244734,0.250078,0.254897,0.268058,0.283563,0.292498,0.313101,0.341317,0.359298,0.403335,0.465483,0.505631,0.607962,0.7371459999999999,0.805707,0.930726,0.995921,0.992659,0.910511,0.7667279999999999,0.702783,0.637249,0.6462180000000001,0.669157,0.7280419999999999,0.7798689999999999,0.7983909999999999,0.818068,0.819659,0.811243,0.8041020000000001,0.790377,0.785636,0.782154,0.782977,0.787089,0.789216,0.792786,0.79378,0.794087,0.7937159999999999,0.792467,0.791912,0.791055,0.7908069999999999,0.790359,0.790147,0.7897039999999999,0.789537,0.789814,0.790054,0.7908549999999999,0.791378,0.7926459999999999,0.7932359999999999,0.794105,0.794265,0.794469,0.794528,0.7947029999999999,0.794683,0.794985,0.7950279999999998,0.7951779999999999,0.795038,0.794577,0.7944339999999999,0.794346,0.794533,0.795088,0.795558,0.7962229999999999,0.7963939999999999,0.7963899999999999,0.796421,0.796688,0.797111,0.7980629999999999,0.798501,0.799421,0.799929,0.801058,0.801467,0.802357,0.8028199999999999,0.804044,0.804782,0.8063179999999999,0.806923,0.8074219999999999,0.8072669999999998,0.806597,0.806215,0.805731,0.805737,0.805595,0.805456,0.8051020000000001,0.8050319999999999,0.804788,0.8048429999999999,0.80538,0.805687,0.8061689999999999,0.80631,0.8062229999999999,0.8060609999999999,0.805824,0.805706,0.805836,0.805873,0.805913,0.805895
0.227573,0.227573,0.228407,0.228608,0.228729,0.228488,0.228228,0.228404,0.22857800000000006,0.22943,0.229877,0.23067,0.230775,0.230535,0.230308,0.230591,0.231085,0.232899,0.233641,0.234609,0.234693,0.234624,0.23459,0.235095,0.235587,0.236271,0.236602,0.236793,0.236961,0.237408,0.237859,0.238948,0.239565,0.240391,0.240592,0.240749,0.240976,0.241407,0.241758,0.242525,0.242733,0.242546,0.24215,0.241551,0.24133,0.24119,0.241197,0.241546,0.241721,0.24184,0.24178,0.241585,0.241579,0.24162600000000006,0.241995,0.242622,0.242842,0.242943,0.243105,0.243441,0.24359,0.24375,0.243932,0.244147,0.244186,0.244369,0.244383,0.244522,0.24463,0.245181,0.245362,0.245655,0.245737,0.245542,0.245503,0.245287,0.245477,0.246831,0.248036,0.252762,0.256698,0.267543,0.274163,0.286736,0.302863,0.315249,0.35030700000000004,0.396737,0.422606,0.4759890000000001,0.513465,0.5186930000000001,0.504514,0.46083,0.408525,0.384306,0.36266,0.42237700000000006,0.480973,0.635834,0.805792,0.880504,0.976902,0.971261,0.864343,0.7878119999999998,0.6468,0.582866,0.582155,0.627545,0.662287,0.732797,0.789525,0.809569,0.8322450000000001,0.8357219999999999,0.8311149999999999,0.8252669999999999,0.811497,0.8048699999999999,0.794472,0.790931,0.787157,0.787082,0.787974,0.790493,0.791522,0.792111,0.791666,0.7898149999999999,0.788987,0.788586,0.7890829999999999,0.790933,0.7919589999999999,0.7931869999999999,0.79313,0.7921,0.791456,0.7903259999999999,0.7900020000000001,0.789667,0.789539,0.78936,0.789327,0.789188,0.789266,0.78918,0.789034,0.788675,0.7883989999999998,0.788037,0.788055,0.788607,0.7891369999999999,0.790307,0.79086,0.791666,0.791908,0.792601,0.7927539999999998,0.7931399999999998,0.793296,0.7936189999999999,0.7937079999999999,0.7939189999999999,0.794159,0.794618,0.795093,0.79616,0.796454,0.7969739999999998,0.7970049999999999,0.796903,0.796802,0.796785,0.796718,0.7970279999999998,0.797079,0.797235
0.237552,0.237552,0.23778,0.237803,0.237889,0.238019,0.238507,0.238817,0.239282,0.23953,0.239865,0.24003,0.240509,0.240751,0.241259,0.241505,0.242225,0.242594,0.24349,0.24392,0.244623,0.244433,0.244046,0.243959,0.244322,0.24467,0.245719,0.24642600000000006,0.247355,0.247651,0.248314,0.248696,0.24939,0.249693,0.250354,0.250399,0.250735,0.250834,0.250941,0.25103200000000003,0.250949,0.250981,0.250645,0.250358,0.249814,0.249714,0.249674,0.24956,0.249283,0.249157,0.24905,0.249191,0.2496,0.249618,0.249553,0.249415,0.249281,0.249168,0.249013,0.248914,0.248783,0.24865,0.248401,0.248194,0.247856,0.247869,0.248105,0.248192,0.248082,0.247692,0.2464,0.245297,0.242474,0.241031,0.238917,0.238454,0.239214,0.240322,0.243494,0.245073,0.24757,0.248273,0.248673,0.248521,0.248355,0.248141,0.247638,0.247477,0.247932,0.248359,0.249606,0.25050500000000003,0.252721,0.253964,0.256896,0.258175,0.26160700000000003,0.26432,0.273531,0.288835,0.29992,0.32829,0.367641,0.393605,0.461948,0.548539,0.590965,0.658211,0.702781,0.72814,0.806767,0.908074,0.953588,0.992642,0.925491,0.8527639999999999,0.6697850000000001,0.5271520000000001,0.491936,0.485397,0.534733,0.568029,0.633634,0.68345,0.700013,0.7155090000000001,0.715395,0.705349,0.698002,0.684862,0.680413,0.677956,0.679606,0.686188,0.690127,0.697067,0.6996180000000001,0.702145,0.702365,0.701175,0.700336,0.699426,0.699521,0.700442,0.70103,0.701741,0.702013,0.702389,0.702713,0.703336,0.7037359999999999,0.704276,0.704559,0.705034,0.7052930000000001,0.705692,0.7058939999999999,0.705962,0.70611,0.706795,0.707312,0.70859,0.7091810000000001,0.709839,0.70996,0.7094159999999999,0.70897,0.7078,0.707126,0.705267,0.7043590000000001,0.703076,0.702778,0.70252,0.7025710000000001,0.702441,0.702158,0.70199,0.701331,0.701156
0.16874,0.16874,0.16772899999999996,0.167506,0.167683,0.168203,0.169351,0.169926,0.170393,0.170705,0.171821,0.17239,0.17363199999999998,0.174042,0.175274,0.175985,0.177329,0.177798,0.178629,0.178902,0.179715,0.180361,0.181621,0.182057,0.182755,0.183165,0.184517,0.185264,0.186171,0.186408,0.187638,0.188423,0.190048,0.190599,0.19159,0.191924,0.192482,0.192722,0.193306,0.193736,0.194853,0.19547,0.196581,0.19702,0.197515,0.197667,0.197862,0.197956,0.198214,0.198413,0.199458,0.200318,0.202253,0.203178,0.204226,0.204643,0.205411,0.20587,0.207098,0.207421,0.208054,0.208134,0.20803,0.207848,0.207548,0.207605,0.207536,0.207545,0.207583,0.20758,0.20739,0.207166,0.206685,0.206437,0.205772,0.205441,0.204861,0.204612,0.203701,0.203328,0.202969,0.203027,0.203222,0.203222,0.203086,0.202757,0.202137,0.201766,0.201186,0.200856,0.200511,0.200581,0.201729,0.202881,0.206411,0.20840300000000003,0.211457,0.21239,0.214596,0.222556,-0.347048,0.270873,0.335619,0.406558,0.434945,0.46184,0.468787,0.538048,0.6067239999999999,0.771854,0.920426,0.9660700000000002,0.961999,0.8277299999999999,0.7292039999999999,0.5546770000000001,0.496584,0.505139,0.564113,0.64394,0.682063,0.74458,0.7668859999999998,0.791335,1.727241,0.783367,0.7609749999999998,-1.631191,0.72577,0.710259,0.705858,0.702913,0.703554,0.7065060000000001,0.707868,0.708905,0.708781,0.707571,0.707029,0.707412,0.708704,0.713399,0.716379,0.722264,0.724412,0.7269109999999999,0.727118,0.727016,0.72686,0.726835,0.7269869999999999,0.727925,0.728626,0.730393,0.731201,0.732435,0.7327449999999999,0.733059,0.733245,0.734056,0.7345319999999999,0.735708,0.736417,0.737706,0.7383659999999999,0.7394569999999999,0.739665,0.740006,0.740103,0.7408489999999999,0.74148,0.7429839999999999,0.743848,0.7454119999999999,0.746279,0.748329,0.7497149999999999,0.752237,0.753224,0.754073
0.229006,0.229006,0.229046,0.229066,0.229145,0.229154,0.229174,0.229108,0.229065,0.228827,0.228752,0.228459,0.228375,0.227736,0.227295,0.226698,0.226435,0.226076,0.22610700000000006,0.22580300000000006,0.225636,0.225164,0.225027,0.224985,0.224966,0.225211,0.225128,0.22527800000000006,0.225605,0.226045,0.22615,0.226363,0.226574,0.226658,0.226793,0.227058,0.227017,0.22713,0.227079,0.227033,0.226962,0.226797,0.226854,0.226716,0.226586,0.225866,0.225612,0.224916,0.224589,0.223936,0.223682,0.223085,0.22292,0.222714,0.222506,0.222202,0.221901,0.221227,0.220613,0.219283,0.218482,0.216961,0.216081,0.213905,0.212556,0.208894,0.206968,0.203603,0.20224,0.199942,0.198882,0.196619,0.1953,0.192953,0.191913,0.190064,0.189411,0.188642,0.188191,0.187438,0.187122,0.187127,0.186889,0.185751,0.185213,0.183992,0.183233,0.181741,0.181215,0.179661,0.178652,0.17642,0.175035,0.172431,0.171959,0.173644,0.175792,0.18010199999999998,0.180855,0.17827499999999996,0.17185899999999998,0.169407,0.170756,0.191306,0.214527,0.296863,0.427812,0.508406,0.674896,0.7943939999999999,0.816157,0.781834,0.706069,0.686122,0.69308,0.722652,0.737514,0.737052,0.727043,0.720489,0.709791,0.7066560000000001,0.705681,0.709838,0.7128439999999999,0.719172,0.7217529999999999,0.724591,0.725043,0.7250149999999999,0.724954,0.726116,0.7271039999999999,0.729669,0.730489,0.730414,0.729514,0.727089,0.7259419999999999,0.724742,0.724455,0.723059,0.7216199999999999,0.717209,0.714792,0.711044,0.710309,0.710759,0.711555,0.712813,0.713036,0.713187,0.713255,0.713454,0.713733,0.714449,0.714719,0.715262,0.715411,0.715495,0.715248,0.713973,0.713052,0.712102,0.712147,0.713605,0.714806,0.717538,0.718673,0.720459,0.720962,0.721564,0.721701,0.722131,0.722347,0.7229069999999999,0.7232199999999999,0.72398,0.7244439999999999,0.725126
0.192593,0.192593,0.19274,0.192788,0.192792,0.192913,0.193294,0.193668,0.194288,0.194282,0.193687,0.193283,0.192336,0.192243,0.192152,0.192227,0.192613,0.192839,0.193183,0.193156,0.192744,0.192179,0.191275,0.190794,0.190278,0.190084,0.190427,0.19073,0.191399,0.191798,0.192662,0.192995,0.19376,0.193922,0.194131,0.194055,0.193715,0.193601,0.193573,0.193545,0.193419,0.193487,0.194173,0.194611,0.195837,0.196247,0.197433,0.198025,0.19884,0.199006,0.199266,0.199472,0.200599,0.201451,0.203648,0.205065,0.209434,0.212138,0.220371,0.22529,0.239075,0.261679,0.27884899999999996,0.330574,0.409953,0.45932,0.575909,0.717202,0.794208,0.929591,0.992819,0.984818,0.894087,0.76305,0.711703,0.664053,0.67748,0.698757,0.750486,0.796247,0.8129689999999999,0.8313709999999999,0.831902,0.8275639999999999,0.814674,0.808089,0.799465,0.7983489999999999,0.801689,0.804964,0.811824,0.814527,0.817797,0.818149,0.817021,0.81581,0.813239,0.812179,0.811404,0.811579,0.813045,0.8138659999999999,0.8148029999999999,0.814621,0.8129239999999999,0.811593,0.808802,0.807731,0.8072169999999999,0.8076439999999999,0.809363,0.810137,0.811018,0.810894,0.8103249999999999,0.809939,0.809479,0.8096479999999999,0.8102729999999999,0.810559,0.811238,0.811371,0.8115,0.8115259999999999,0.8118499999999998,0.811979,0.8122689999999999,0.812506,0.812825,0.812927,0.812925,0.8128569999999999,0.8125029999999999,0.812367,0.812118,0.811931,0.811927,0.812006,0.812192,0.812256,0.8122729999999999,0.812227,0.8120029999999999,0.811982,0.8120069999999999,0.811943,0.811985,0.811968,0.811925,0.8118929999999999,0.8118529999999999,0.811771,0.811649,0.811587,0.811481,0.811417,0.8114489999999999,0.811518,0.811604,0.81173,0.8118479999999999,0.811802,0.81155,0.811414,0.810863,0.810542,0.810358,0.810535,0.811099,0.811317,0.811466,0.811344,0.810937,0.810818,0.810927,0.811241,0.8118189999999998,0.811988,0.8123169999999998,0.812258
